lgb,xgb,cat,hgb
0.17259472968150763,0.16162259876728058,0.21386987902244037,0.1822125673433576
0.029496243450039313,0.062432028353214264,0.045555116918430026,0.06404065472279138
0.09568541121490223,0.11069932579994202,0.1037747377565454,0.1081313550782245
0.06684411241177483,0.10149075835943222,0.0933462372943941,0.08987310288040642
0.07734404261118327,0.0739934965968132,0.07266107429937853,0.090824167419171
0.18754095723051642,0.1632557213306427,0.16230008141477067,0.14685120166682478
0.3074232241194681,0.27184417843818665,0.2533946869776078,0.2923767487065823
0.32335821758515954,0.26029855012893677,0.3037948982760423,0.3054053244613236
0.23001222789094633,0.1945248544216156,0.19305488916694327,0.18837983020304339
0.11169218319569973,0.13722465932369232,0.11907000404157338,0.0931346247543145
0.16543211817474643,0.14629924297332764,0.1295398658615235,0.12671230541620004
0.07777172102953131,0.08817946165800095,0.08131348035343165,0.06699024705721016
0.10848167338823599,0.1336725354194641,0.10508345305126304,0.1226260823369717
0.2443602855831681,0.22150011360645294,0.223087448637575,0.23980152621110937
0.15237055633791396,0.17991091310977936,0.17837242868124015,0.18871561507494536
0.16820529453952493,0.18736958503723145,0.22226789526400337,0.22984057503038705
0.0840471943771317,0.0843476876616478,0.06839038421629319,0.07200781982183753
0.22154546003985154,0.21152421832084656,0.19734783289167263,0.12698215056825626
0.22204138304951496,0.17096301913261414,0.18246619503057868,0.1752079609227804
0.04258750271786204,0.039483316242694855,0.046212186307213285,0.057823188705569184
0.16182225460525163,0.1835072934627533,0.1300140466483831,0.23238343529351888
0.20925376832322742,0.2294909954071045,0.2405700814218162,0.1885057828747922
0.23758476480364846,0.22939032316207886,0.19776922474476002,0.2613869961475965
0.10904119323769035,0.10953925549983978,0.13941243093044325,0.08951893160723523
0.14362492381721792,0.2433948963880539,0.22312621371971497,0.15746220918797968
0.0509084836411308,0.05711955577135086,0.04915645315767874,0.02587969472416884
0.18673601575451293,0.25409120321273804,0.20974024602419042,0.1918816191646037
0.12966154916425654,0.07800134271383286,0.09553260814185169,0.2310967248841815
0.0483245635455534,0.07185917347669601,0.04783125967991714,0.03297405238126424
0.3462631663837676,0.24141927063465118,0.26819452302563823,0.26932066035103264
0.148528800455907,0.17654600739479065,0.1820733790200319,0.16827953925815917
0.12089352472055762,0.07709574699401855,0.060102215543996265,0.06648731767115384
0.14191120988992442,0.1284593641757965,0.12631400076936364,0.13403205138309163
0.17798589013061336,0.20018480718135834,0.20223490920308768,0.19827469311290602
0.3783136349960502,0.2950788736343384,0.3155965577908995,0.31899024990247615
0.14403430156688432,0.14900492131710052,0.17323868115674224,0.20663743643953045
0.22217059157638747,0.20283864438533783,0.18344161329782382,0.19860481833447716
0.11988674841006065,0.09860090166330338,0.11866441009794446,0.1505450137011051
0.23003677768915853,0.20881766080856323,0.20113930578942396,0.22394918190345553
0.15724700146350887,0.1749264895915985,0.1731781087369745,0.13730143479053036
0.11345549924786234,0.12664054334163666,0.11731422178068698,0.12878714881976414
0.15413417476337646,0.11558204144239426,0.12659758103063365,0.13200620039950323
0.17889309155112412,0.1640229970216751,0.1938241424326548,0.1289509600936085
0.11479245962385211,0.13379035890102386,0.1268704149754705,0.13674702334116381
0.07284742594537047,0.11340980976819992,0.10645979884363473,0.11512390796346231
0.10786726919779992,0.1135425865650177,0.11125277418916343,0.09730825997799449
0.22607418811750454,0.19433194398880005,0.1868759562542876,0.19419511747684984
0.17910174927794958,0.18813534080982208,0.16607462989297705,0.15802237274505604
0.1123312343391689,0.09245473146438599,0.09852585689924816,0.09827919471972316
0.12219954744776886,0.12320700287818909,0.11464816112944518,0.08403124275231473
0.14485689074157712,0.15432605147361755,0.15838708999517348,0.22850909164082356
0.20889955154908388,0.17149853706359863,0.1748909086095219,0.22045882710890996
0.14455058286590586,0.13313810527324677,0.1549729462352639,0.16913486849317996
0.06632220315960191,0.06321676820516586,0.054735966180793544,0.05801064163421302
0.21212138703958522,0.23484987020492554,0.21885403500349637,0.22335306897766657
0.1049106924671968,0.13502094149589539,0.11453950418732887,0.11475983203379915
0.07907213049380452,0.08783793449401855,0.09212128712740544,0.08473256082714087
0.14453115640152006,0.12330304831266403,0.1321080627638901,0.1668529899651631
0.1414736779523025,0.13946066796779633,0.15091818591735642,0.11057066241407996
0.10050740286870426,0.08489684760570526,0.09125324600968251,0.05597531065773572
0.09440773477226948,0.13403849303722382,0.13593220441452608,0.12647103158245823
0.05233044692865656,0.0858929455280304,0.09125843859117642,0.08256339107199602
0.11556319559357825,0.14134246110916138,0.09802838990991486,0.1449940276833636
0.288618646275376,0.2035461664199829,0.1938860995705563,0.27032181472276656
0.20764879900210947,0.2842581570148468,0.29529602452922527,0.21023728133881595
0.1625113138361151,0.1463308185338974,0.1784395432315692,0.18007881889601676
0.10608787899004972,0.11589092761278152,0.10705769618745256,0.08526165886841582
0.14114143959136208,0.1482669562101364,0.1501716066259024,0.1195647898122859
0.11537094872271603,0.13883042335510254,0.12243373697408338,0.10905935570759445
0.23046229675662736,0.20820975303649902,0.21051181797566296,0.1330068983915079
0.2231393211168194,0.3355441093444824,0.396520373162016,0.34124854865077975
0.3319641876434478,0.3153422474861145,0.3194607422225641,0.2732350582825824
0.04549266864527332,0.03268235921859741,0.027211459256688008,0.046876117053700136
0.17772137768793364,0.16705143451690674,0.18890799056394447,0.15944937975921056
0.11010319383100842,0.15309680998325348,0.1462059580172754,0.11205366916890783
0.1905523500337671,0.17298385500907898,0.17567413625010994,0.19050769360390463
0.04579208388473276,0.07833649963140488,0.058107227015250264,0.06611263884586654
0.09686611561396144,0.08088221400976181,0.08795454718515719,0.08162915684324203
0.08340327982991459,0.04761115089058876,0.039524401859451275,0.04159178490399356
0.12031306642686007,0.14881832897663116,0.16291505181839738,0.08978023299407357
0.17655156773838654,0.23730531334877014,0.2259276121842549,0.21083282088897687
0.09258205841570484,0.09016209095716476,0.08589242603645879,0.09317353757709734
0.38964308352625315,0.29480230808258057,0.32197622045987573,0.3361555819265832
0.18988518905776475,0.14996016025543213,0.15595972302417904,0.15272044073656815
0.05951791749134872,0.0708160474896431,0.06474065031729957,0.0808132964841647
0.1692581670120554,0.17859387397766113,0.17064312422994266,0.15702116833127014
0.11960476411434934,0.08881868422031403,0.09789323789853607,0.11116556640981208
0.24595438725941055,0.23776775598526,0.2402314964404285,0.2496726029252746
0.3113498023648177,0.2692941129207611,0.2670867414972193,0.2961572618169788
0.07167568467862699,0.08507419377565384,0.07748525849194277,0.09011821819358673
0.09610773376204801,0.0698501393198967,0.06052328404672436,0.08422012571002145
0.21955323195870402,0.2674081325531006,0.25759733836885496,0.20758075907350482
0.22282877382949975,0.22593551874160767,0.24871605508103975,0.2416519063847197
0.06670575774672984,0.07081444561481476,0.06357734645188716,0.04657847626093303
0.1576063515347845,0.15748919546604156,0.15687019385106246,0.14843778694046936
0.10396077211458327,0.09425829350948334,0.1282423146152388,0.11165896001663327
0.04298545549210631,0.04723125696182251,0.03700724919915277,0.03426351780703491
0.26877235590210197,0.2220710813999176,0.21903850180147533,0.2494658843981462
0.12228951854069123,0.043845947831869125,0.05788925458238718,0.09048351851325212
0.40779057205875113,0.4059497117996216,0.41061620219296346,0.3983872486653036
0.19579052318749818,0.18290750682353973,0.1542954631317793,0.17599137132282877
0.052342660021684966,0.05357903614640236,0.04279536418607109,0.04840160411656288
0.13362215337983296,0.14155298471450806,0.1504442710362868,0.15573942205477337
0.09183594503725724,0.09735116362571716,0.07825263544530128,0.08282213389394906
0.07045963977455953,0.09207767993211746,0.08361855917663037,0.0739129799088133
0.13845284430740187,0.09405168890953064,0.10380878500813322,0.13228082057001883
0.28616526567791584,0.32124462723731995,0.3110281795707738,0.31240545640691997
0.1473121922013621,0.198661208152771,0.17848283850001298,0.16724429806354119
0.17773044671600888,0.29383203387260437,0.2909062034122691,0.20511410110643527
0.3616473722716789,0.37802302837371826,0.3968977408362119,0.3352331980657855
0.04275753074924437,0.06575620174407959,0.052182838583454225,0.041103763953428726
0.10866811731467908,0.12745504081249237,0.12133831844365463,0.08344094603508677
0.1853822236387795,0.18948067724704742,0.17488927610449198,0.16276611391664528
0.145624729377063,0.24701553583145142,0.22897155412354864,0.20574024096321658
0.17931116077406012,0.16061793267726898,0.1590898950907877,0.1941701196065185
0.09993373620567192,0.11912494152784348,0.11515684339863358,0.10390044998432446
0.17276835646227673,0.16787610948085785,0.1795682068592102,0.1770517661157848
0.14814754730316956,0.1293167769908905,0.14568655561272786,0.157927945925527
0.437369995524005,0.5812565684318542,0.5726001165296833,0.5013789577345179
0.5585158902337992,0.48365405201911926,0.44661384149205674,0.4763581068529107
0.26455131685488464,0.20846739411354065,0.24651995867460724,0.2643141850691329
0.12352447218954968,0.09654559195041656,0.0901644962168126,0.08819900744970915
0.08109535166687194,0.06695760041475296,0.0640211316488492,0.04280994688595917
0.081047433205711,0.11386016011238098,0.09222771545071122,0.0565075414618338
0.39080194558750064,0.42994239926338196,0.4270827291505589,0.41057419123210337
0.05349790366406367,0.06074386462569237,0.035852667703943665,0.0346842021214017
0.22033444437915323,0.23194335401058197,0.21271256325991977,0.2530634321389342
0.08019996388539441,0.08339662104845047,0.0913032385439627,0.05503924107322056
0.2262531708366663,0.2921290099620819,0.2832683448124395,0.20004708553971487
0.0922970957324188,0.05794515460729599,0.05905578445662809,0.08286553473886622
0.11968316101735824,0.12503202259540558,0.12949973946030005,0.1301621785777507
0.08769599036583381,0.05929224565625191,0.04213111323652636,0.054771184611967984
0.1335570883919356,0.14091315865516663,0.09532623792966775,0.1200725577278026
0.09566684732680512,0.10248862951993942,0.08141856842933073,0.06543530429048264
0.45268383018954955,0.4626520872116089,0.4435192497648475,0.37470220658454684
0.18898347379669542,0.20703230798244476,0.18087038649899248,0.1515079233078322
0.24464454017104098,0.2661023736000061,0.273258499381609,0.21085388461099483
0.03143528347868559,0.03258989378809929,0.020912925999412784,0.030342837372994987
0.07939691960974887,0.09606435149908066,0.1044826946678778,0.06890921223119063
0.04622752350973659,0.03534073010087013,0.028417853303511584,0.02359903264966205
0.0771515367888529,0.10167782753705978,0.08390766914077402,0.08361959214725141
0.105679633619937,0.11024115234613419,0.1013513137907907,0.09300769485856018
0.42737100518157256,0.331231951713562,0.3219146191474339,0.34097753760498134
0.06209616390924171,0.07071691006422043,0.061592962159474,0.05775883051520674
0.21783086577120378,0.20830820500850677,0.22686868496972043,0.2282135148648069
0.36248818901415975,0.33555230498313904,0.3285272046525919,0.34056190330683894
0.14087950485751702,0.11296989768743515,0.11573130523663612,0.1870085437435653
0.19633975469166462,0.2174081653356552,0.21266707011986996,0.1723854109914429
0.40930975761466926,0.38272783160209656,0.34493189251251344,0.36964714766802803
0.23307957916625907,0.2926248610019684,0.2992415282182965,0.24381872464323867
0.08545151626799712,0.07866276800632477,0.077424332903138,0.07874819476135683
0.17865913428268643,0.14702962338924408,0.16890529083682135,0.24278500000863
0.25143455882832627,0.16024257242679596,0.19402562879432558,0.2323229409420872
0.16705649664107236,0.1685282289981842,0.1675094714796103,0.15460334260770794
0.17306494501594086,0.14298242330551147,0.162288252381794,0.15161362262438835
0.1185628342904816,0.1714755743741989,0.1568454409715382,0.10215662774348784
0.13622885691125391,0.10973768681287766,0.12220306815182709,0.10313288358868786
0.13933480179674684,0.1615917831659317,0.1701914204098296,0.13191601579092513
0.1655826338092903,0.1719869077205658,0.16315904213883797,0.208925927828626
0.21080711541028319,0.2781626880168915,0.26926917975211206,0.26902207765970604
0.04155050765848004,0.06732725352048874,0.06433913846683129,0.060033047822891324
0.15860152292920054,0.18024569749832153,0.16616217999312816,0.16875226644362082
0.06127686486575714,0.09962738305330276,0.0958182943163426,0.07693855775510464
0.2669839730409534,0.27979281544685364,0.2307177395907906,0.26608409371720726
0.0994354777825343,0.06852494925260544,0.07285116389165279,0.10703468581194372
0.0500192265215577,0.03994026407599449,0.012307727870148562,0.023066805876172426
0.13210074446393244,0.09841388463973999,0.14382625773466962,0.12621330711801282
0.17640098371379884,0.15855777263641357,0.16975127632484738,0.13733819328805164
0.261407493419992,0.2578747272491455,0.2331273739393739,0.255977809400966
0.15666046957899957,0.15327554941177368,0.17251650890560546,0.15716124510448
0.129691910850954,0.11980795860290527,0.1197136513716076,0.13036336841503626
0.10385948775397082,0.11042635887861252,0.11149168744262353,0.09783736273779219
0.2120011474545198,0.18196120858192444,0.1818195791780265,0.23601577133586463
0.14824790238026933,0.12639473378658295,0.12618106066430987,0.12233056562612991
0.1028612992523129,0.1150677427649498,0.12520349504579018,0.10442148808201118
0.05223877734917542,0.08193651586771011,0.07672994469397115,0.08814188409673293
0.16039903821867157,0.17502132058143616,0.18019914232584716,0.16586638030998624
0.13013315474561196,0.13300351798534393,0.13120732363283705,0.1417810833818969
0.16063602979392855,0.13905735313892365,0.1334325519710668,0.13870561773989845
0.04519583223793753,0.04726497828960419,0.04236420727027806,0.03438197679101464
0.13877553617843952,0.1697833240032196,0.148515109955531,0.1446998263793362
0.07801006084501214,0.08985824882984161,0.08352471641078435,0.1036399577029562
0.14735017339688225,0.09100466221570969,0.09559982869274618,0.14084709913237575
