feature,fraud_rate_at_0,fraud_rate_at_1,difference,variance,info
gender__marital_status__high_education_ind__living_status__policy_report_filed_ind__vehicle_color__claim_date.month__state_present,0.18331402085747392,0.1351120597652081,-0.04820196109226582,0.24959133532109812,0.048123167336456975
marital_status__high_education_ind__living_status__channel__vehicle_category__claim_date.year__claim_date.month__claim_date.dayofweek_present,0.18865268196536675,0.1383867119390658,-0.050265970026300955,0.238906454679581,0.048035458760054585
marital_status__high_education_ind__address_change_ind__living_status__vehicle_category__vehicle_color__claim_date.year__claim_date.month_present,0.1999613601236476,0.1413755458515284,-0.0585858142721192,0.20487874017692342,0.04801195128124401
gender__marital_status__high_education_ind__address_change_ind__accident_site__vehicle_category__claim_date.month__state_present,0.19825343738387216,0.14114756696782374,-0.05710587041604842,0.20961064503583532,0.04787999333296294
gender__marital_status__high_education_ind__policy_report_filed_ind__vehicle_category__vehicle_color__claim_date.year__claim_date.month_present,0.19984523118591604,0.1414542903904606,-0.058390940795455454,0.20471334518584366,0.04781361927514493
gender__marital_status__high_education_ind__living_status__policy_report_filed_ind__vehicle_category__vehicle_color__claim_date.year__claim_date.dayofweek_present,0.19320214669051877,0.14007256771580456,-0.05312957897471421,0.22492545573519518,0.04780077905562655
gender__marital_status__high_education_ind__living_status__accident_site__policy_report_filed_ind__vehicle_category__claim_date.year__claim_date.month_present,0.20984393757503,0.14268160462594867,-0.06716233294908133,0.17785795198498686,0.04778141995542964
gender__marital_status__high_education_ind__living_status__accident_site__vehicle_color__claim_date.dayofweek__state_present,0.18669670067576521,0.13766382856596193,-0.04903287210980328,0.24349745047564364,0.047757517392941574
gender__marital_status__high_education_ind__policy_report_filed_ind__vehicle_color__claim_date.year__claim_date.dayofweek__state_present,0.20083515609465102,0.14170071698404132,-0.0591344391106097,0.2013419233167275,0.04762496681914428
gender__marital_status__high_education_ind__living_status__accident_site__vehicle_category__vehicle_color__claim_date.year__state_present,0.19148936170212766,0.13969379811434998,-0.05179556358777768,0.2297697989394473,0.04760422492607614
gender__marital_status__high_education_ind__accident_site__vehicle_category__claim_date.year__claim_date.month__state_present,0.19694767441860464,0.14116517285531371,-0.055782501563290926,0.2122895222574094,0.047368162428776894
gender__marital_status__high_education_ind__accident_site__policy_report_filed_ind__vehicle_category__vehicle_color__claim_date.year__state_present,0.19114906832298137,0.13987889273356402,-0.05127017558941735,0.22978560537313802,0.047124593341605396
gender__marital_status__high_education_ind__living_status__accident_site__vehicle_color__claim_date.year__claim_date.month_present,0.20064205457463885,0.14197910264290103,-0.05866295193173782,0.20023255612966157,0.04698493126161332
address_change_ind__living_status__witness_present_ind__policy_report_filed_ind__vehicle_category__vehicle_color__claim_date.dayofweek__state_present,0.13103981445689988,0.1788260572321516,0.0477862427752517,0.2452755986443691,0.046883197214660076
marital_status__high_education_ind__living_status__vehicle_color__claim_date.year__claim_date.month__state_present,0.20890493381468112,0.14301191765980498,-0.06589301615487614,0.17755916995388632,0.046799637016871315
gender__marital_status__high_education_ind__address_change_ind__vehicle_color__claim_date.year__claim_date.month__state_present,0.18198238880108378,0.1352001750164078,-0.04678221378467598,0.24995165163496724,0.04677316641047957
gender__marital_status__high_education_ind__address_change_ind__living_status__vehicle_color__claim_date.month__state_present,0.18239282841052754,0.13560597913754166,-0.046786849272985875,0.2497379453179497,0.046737806421344404
marital_status__high_education_ind__living_status__policy_report_filed_ind__vehicle_color__claim_date.year__claim_date.month__state_present,0.18215994531784005,0.13543699848189114,-0.04672294683594891,0.2498617700983388,0.04669711280256309
gender__marital_status__high_education_ind__policy_report_filed_ind__vehicle_color__claim_date.month__claim_date.dayofweek_present,0.1920038690955989,0.14045943884038314,-0.05154443025521577,0.2258668413677303,0.04656871060737943
gender__marital_status__high_education_ind__vehicle_color__claim_date.year__claim_date.month__state_present,0.20933072789447973,0.14317560765137352,-0.06615512024310621,0.17572323153755456,0.04649996604749646
marital_status__high_education_ind__living_status__accident_site__vehicle_category__claim_date.year__claim_date.month__state_present,0.1964187831171204,0.1415342859423645,-0.05488449717475591,0.21161753122087035,0.04645808717768272
gender__marital_status__high_education_ind__address_change_ind__living_status__accident_site__vehicle_category__vehicle_color__state_present,0.1909618703907108,0.1402769416014449,-0.05068492878926589,0.22871292540943636,0.046369193350247855
gender__marital_status__high_education_ind__living_status__accident_site__channel__vehicle_category__vehicle_color__state_present,0.18337555796839183,0.13675213675213677,-0.04662342121625507,0.2484535529751653,0.0463350186121451
marital_status__high_education_ind__living_status__channel__policy_report_filed_ind__vehicle_category__vehicle_color__claim_date.month_present,0.18772153693463775,0.1392162236229104,-0.04850531331172736,0.23831321184510254,0.04623782802748302
marital_status__high_education_ind__living_status__accident_site__policy_report_filed_ind__vehicle_category__vehicle_color__claim_date.year__state_present,0.19052059052059053,0.14025075659316905,-0.05026983392742149,0.22970651147285961,0.046189232735151964
marital_status__high_education_ind__vehicle_color__claim_date.month__claim_date.dayofweek__state_present,0.18460170245203913,0.1377233685457597,-0.046878333906279435,0.24607959392805773,0.04614320548672458
gender__marital_status__high_education_ind__address_change_ind__living_status__accident_site__channel__claim_date.year__claim_date.dayofweek__state_present,0.17915112410525255,0.13253310233881946,-0.04661802176643309,0.24740707508441828,0.04613451364581983
gender__marital_status__high_education_ind__living_status__vehicle_category__vehicle_color__claim_date.year__claim_date.month_present,0.19837272375048431,0.1420782053279327,-0.05629451842255162,0.2045476477088233,0.04605964528893581
gender__marital_status__high_education_ind__living_status__channel__policy_report_filed_ind__vehicle_category__claim_date.month__state_present,0.18016774604522773,0.13413355086819717,-0.04603419517703056,0.24947200461754052,0.04593697180707571
marital_status__high_education_ind__living_status__accident_site__vehicle_color__claim_date.month__claim_date.dayofweek_present,0.1816634517190514,0.13573527811037336,-0.04592817360867804,0.2499059546518016,0.045910896284361465
marital_status__high_education_ind__living_status__policy_report_filed_ind__vehicle_color__claim_date.month__claim_date.dayofweek_present,0.19193732658723683,0.14082371767876695,-0.05111360890846989,0.2245367674747363,0.045907538073102855
marital_status__high_education_ind__living_status__accident_site__claim_date.month__claim_date.dayofweek__state_present,0.1900647948164147,0.1403021357874631,-0.049762659028951606,0.23044390120438793,0.04587000512374147
marital_status__high_education_ind__living_status__vehicle_category__vehicle_color__claim_date.month__claim_date.dayofweek_present,0.18067043970396168,0.1348161597821153,-0.045854279921846375,0.24990479718009032,0.04583681809483242
gender__marital_status__high_education_ind__living_status__accident_site__vehicle_category__vehicle_color__claim_date.year__claim_date.dayofweek_present,0.18155065082059987,0.13573376977632295,-0.04581688104427692,0.2499298572142897,0.045804026149600906
marital_status__high_education_ind__vehicle_category__vehicle_color__claim_date.year__claim_date.month__claim_date.dayofweek_present,0.18074936820129656,0.1351837285088212,-0.045565639692475346,0.24998240334339564,0.04556243248081684
marital_status__high_education_ind__living_status__policy_report_filed_ind__vehicle_color__claim_date.year__claim_date.dayofweek__state_present,0.19916016796640673,0.14247249788445265,-0.05668767008195408,0.2006531196177566,0.045498231383225014
gender__marital_status__high_education_ind__living_status__channel__vehicle_category__claim_date.year__claim_date.dayofweek__state_present,0.19167076569929498,0.14108058146374255,-0.05059018423555242,0.2240377520973388,0.04533644461729357
gender__marital_status__high_education_ind__policy_report_filed_ind__vehicle_category__vehicle_color__claim_date.dayofweek__state_present,0.18500525210084034,0.13857858243451462,-0.04642666966632572,0.24410165996876373,0.04533130852948623
marital_status__high_education_ind__living_status__accident_site__policy_report_filed_ind__vehicle_category__vehicle_color__claim_date.month_present,0.18538276873833023,0.13883069891449248,-0.04655206982383775,0.24305052749844125,0.04525802050731213
gender__marital_status__high_education_ind__vehicle_category__vehicle_color__claim_date.month__claim_date.dayofweek_present,0.18037423846823325,0.13510445049954586,-0.045269787968687386,0.24990010556142003,0.04525169916847232
gender__marital_status__high_education_ind__living_status__accident_site__vehicle_category__claim_date.month__claim_date.dayofweek_present,0.18473163105784263,0.13851220457187136,-0.04621942648597127,0.24460316931187537,0.04522167280898323
gender__marital_status__high_education_ind__living_status__accident_site__channel__vehicle_category__claim_date.year__claim_date.month_present,0.19194430631526604,0.14122169298905324,-0.050722613326212806,0.22284235235290853,0.04521258588440099
gender__marital_status__high_education_ind__vehicle_category__claim_date.month__claim_date.dayofweek__state_present,0.18810715337062114,0.14010351597358559,-0.04800363739703556,0.23499319097974586,0.04512211172225619
gender__marital_status__high_education_ind__address_change_ind__living_status__accident_site__policy_report_filed_ind__vehicle_category__claim_date.year__claim_date.month_present,0.18244776119402986,0.13714285714285715,-0.04530490405117271,0.24880818996117074,0.045088924693347174
gender__marital_status__high_education_ind__living_status__policy_report_filed_ind__vehicle_category__vehicle_color__claim_date.year__claim_date.month_present,0.17834458118300914,0.13263503281171127,-0.04570954837129787,0.24644030841219572,0.045058700792019304
gender__marital_status__high_education_ind__channel__vehicle_color__claim_date.month__claim_date.dayofweek_present,0.1828912144073984,0.1374974442854222,-0.04539377012197618,0.2481263650449717,0.045053564704211964
marital_status__high_education_ind__living_status__channel__vehicle_color__claim_date.year__claim_date.dayofweek__state_present,0.1866498387322956,0.1395712577054007,-0.04707858102689491,0.2392319295516418,0.045050799118469535
gender__marital_status__high_education_ind__living_status__accident_site__channel__claim_date.month__claim_date.dayofweek_present,0.18777356288298805,0.14005024223936838,-0.04772332064361967,0.23579916168182183,0.0450124760017532
marital_status__high_education_ind__living_status__claim_date.year__claim_date.month__claim_date.dayofweek__state_present,0.20704633204633205,0.1436200923787529,-0.06342623966757915,0.17722979671710162,0.044964078251260885
gender__marital_status__high_education_ind__accident_site__vehicle_color__claim_date.month__claim_date.dayofweek_present,0.18138096873926485,0.13639797129599654,-0.04498299744326831,0.24979384965831433,0.04494590440209641
gender__marital_status__high_education_ind__living_status__vehicle_color__claim_date.year__claim_date.month__claim_date.dayofweek_present,0.176115695146837,0.12825085451032842,-0.04786484063650859,0.23409497749874997,0.044819675167138924
gender__marital_status__high_education_ind__living_status__channel__policy_report_filed_ind__vehicle_category__claim_date.year__claim_date.dayofweek__state_present,0.17778425089814545,0.1320607713283989,-0.04572347956974654,0.24480557253180735,0.04477345037687279
gender__marital_status__high_education_ind__policy_report_filed_ind__vehicle_color__claim_date.year__claim_date.month__state_present,0.18129661503155478,0.13656435110393106,-0.04473226392762372,0.24976318128784927,0.044689890179084014
gender__marital_status__high_education_ind__accident_site__channel__vehicle_category__vehicle_color__state_present,0.2036117381489842,0.1434045689019897,-0.06020716924699451,0.1855507404732362,0.04468593934230915
gender__marital_status__high_education_ind__living_status__policy_report_filed_ind__vehicle_color__claim_date.dayofweek__state_present,0.19874899112187247,0.14282428702851885,-0.05592470409335362,0.19953597422079,0.04463596125710687
gender__marital_status__high_education_ind__living_status__accident_site__vehicle_category__claim_date.year__claim_date.month__state_present,0.17772581116632563,0.13235104045495671,-0.04537477071136892,0.2450902550141674,0.04448365649943513
gender__marital_status__high_education_ind__address_change_ind__vehicle_category__vehicle_color__claim_date.year__claim_date.month_present,0.19726027397260273,0.14274631497284718,-0.05451395899975556,0.20330728250334898,0.044332339450957145
gender__marital_status__high_education_ind__policy_report_filed_ind__vehicle_color__claim_date.month__state_present,0.20786656708986806,0.14396052349281271,-0.06390604359705535,0.1733729373854103,0.04431831398040631
gender__marital_status__high_education_ind__address_change_ind__accident_site__vehicle_color__claim_date.dayofweek__state_present,0.18491223368618517,0.13931859162949606,-0.045593642056689115,0.24272222222222217,0.0442663604768166
gender__marital_status__high_education_ind__accident_site__policy_report_filed_ind__vehicle_category__claim_date.month__state_present,0.19507680918008513,0.14241486068111456,-0.05266194849897057,0.21007830990610593,0.04425253254810452
gender__marital_status__high_education_ind__address_change_ind__living_status__vehicle_category__claim_date.year__claim_date.dayofweek__state_present,0.20707442888725128,0.14394428889367505,-0.06313013999357622,0.17502502916828716,0.04419741837509492
gender__marital_status__high_education_ind__living_status__policy_report_filed_ind__vehicle_category__vehicle_color__claim_date.year__state_present,0.20668618838457783,0.14393612429866207,-0.06275006408591577,0.17584432468470465,0.04413697057243919
marital_status__high_education_ind__address_change_ind__accident_site__policy_report_filed_ind__vehicle_category__vehicle_color__claim_date.year__state_present,0.1898170246618934,0.14127187366623986,-0.04854515099565354,0.22726193121840102,0.04412985906624443
marital_status__high_education_ind__living_status__vehicle_category__vehicle_color__claim_date.month__state_present,0.18735328638497653,0.14046852646638056,-0.046884759918595975,0.2352912939607757,0.044126303313147035
marital_status__high_education_ind__vehicle_category__vehicle_color__claim_date.month__claim_date.dayofweek_present,0.2033705306308358,0.14365493423469763,-0.05971559639613816,0.1844457994579946,0.04405716366958658
gender__marital_status__high_education_ind__living_status__policy_report_filed_ind__vehicle_category__claim_date.month__claim_date.dayofweek_present,0.19673405909797823,0.14281269446172992,-0.0539213646362483,0.20412017951614597,0.044025754517226276
gender__marital_status__high_education_ind__living_status__accident_site__channel__vehicle_color__claim_date.year__state_present,0.1922878292305044,0.14198999261750472,-0.05029783661299966,0.2185847331024563,0.04397735676673394
gender__marital_status__high_education_ind__living_status__accident_site__policy_report_filed_ind__vehicle_category__claim_date.year__claim_date.dayofweek__state_present,0.1761348192443599,0.1298290966537412,-0.046305722590618686,0.23720648369353844,0.04393607052243643
gender__marital_status__high_education_ind__living_status__accident_site__channel__vehicle_color__claim_date.year__claim_date.dayofweek_present,0.18376841561126905,0.13895926719937635,-0.04480914841189271,0.24509804865702414,0.04393053935095158
marital_status__high_education_ind__accident_site__policy_report_filed_ind__vehicle_color__claim_date.month__state_present,0.18960584869675778,0.14135633754697643,-0.04824951114978135,0.2273791013080974,0.043883721935169234
gender__marital_status__high_education_ind__accident_site__channel__vehicle_category__vehicle_color__claim_date.year__state_present,0.18179646440516006,0.1377233070211882,-0.044073157383971856,0.24879658746473562,0.04386100462371365
gender__marital_status__high_education_ind__accident_site__policy_report_filed_ind__vehicle_category__vehicle_color__claim_date.month_present,0.1840041819132253,0.13915732508697332,-0.044846856826251974,0.24440523238945372,0.04384322585822669
marital_status__high_education_ind__address_change_ind__accident_site__vehicle_category__claim_date.year__claim_date.month__state_present,0.19461353993728095,0.14253915255584704,-0.05207438738143391,0.2104769987221512,0.04384184306535549
gender__marital_status__high_education_ind__address_change_ind__living_status__accident_site__claim_date.year__claim_date.month__state_present,0.1851547521227061,0.13983922228453916,-0.045315529838166946,0.24111461747874882,0.04370494657110581
gender__marital_status__high_education_ind__accident_site__claim_date.month__claim_date.dayofweek__state_present,0.18846153846153846,0.1411304347826087,-0.04733110367892976,0.2307226944706804,0.04368143909229523
marital_status__high_education_ind__address_change_ind__accident_site__vehicle_category__vehicle_color__claim_date.year__claim_date.month_present,0.1842244573848597,0.13941018766756033,-0.044814269717299376,0.24357792716879328,0.043663067701292024
gender__marital_status__high_education_ind__policy_report_filed_ind__vehicle_category__claim_date.year__claim_date.month__claim_date.dayofweek_present,0.19627979073822902,0.14292390373082015,-0.05335588700740887,0.20452395194794773,0.04365022748177368
gender__marital_status__high_education_ind__living_status__claim_date.year__claim_date.month__claim_date.dayofweek__state_present,0.1803297199638663,0.13681102362204725,-0.04351869634181904,0.2499498861047836,0.04350997277626533
gender__marital_status__high_education_ind__living_status__accident_site__channel__vehicle_category__claim_date.dayofweek__state_present,0.18188414560406338,0.13811530161340047,-0.043768843990662915,0.24836453568408118,0.043482514460679925
marital_status__high_education_ind__channel__vehicle_color__claim_date.year__claim_date.month__state_present,0.19051553205551883,0.14186474723803147,-0.04865078481748736,0.2231892389083345,0.043433326542832634
gender__marital_status__high_education_ind__living_status__vehicle_category__claim_date.year__claim_date.month__claim_date.dayofweek_present,0.19622714896927265,0.1430237984134391,-0.053203350555833556,0.20407255958664372,0.04342937570605775
marital_status__high_education_ind__address_change_ind__accident_site__vehicle_color__claim_date.year__claim_date.dayofweek__state_present,0.1845510919385279,0.13976563976563977,-0.044785452172888124,0.24228900371008258,0.04340409035069847
gender__marital_status__high_education_ind__living_status__accident_site__channel__policy_report_filed_ind__vehicle_color__state_present,0.19203463203463203,0.14224948875255625,-0.04978514328207578,0.21791141174509696,0.043395003426116255
gender__marital_status__high_education_ind__address_change_ind__living_status__accident_site__vehicle_color__claim_date.year__claim_date.dayofweek_present,0.1912660798916723,0.14207740654978498,-0.04918867334188731,0.2205046453198017,0.04338532387601779
gender__marital_status__high_education_ind__living_status__channel__policy_report_filed_ind__vehicle_category__claim_date.dayofweek__state_present,0.19107744107744107,0.14203980099502486,-0.049037640082416206,0.22111228401577862,0.04337129840546697
gender__marital_status__high_education_ind__living_status__accident_site__policy_report_filed_ind__claim_date.year__claim_date.dayofweek__state_present,0.2068278096187391,0.1442768284835919,-0.06255098113514718,0.17324984412714292,0.04334779092665642
gender__marital_status__high_education_ind__living_status__accident_site__vehicle_category__claim_date.year__claim_date.dayofweek__state_present,0.1884507916796026,0.14137394012804982,-0.04707685155155278,0.2298171997209721,0.04327628078103104
gender__marital_status__high_education_ind__living_status__accident_site__channel__policy_report_filed_ind__vehicle_category__claim_date.year__state_present,0.19784245878282108,0.14334836096890044,-0.054494097813920644,0.19845680006913965,0.04325889709922156
marital_status__high_education_ind__address_change_ind__living_status__vehicle_color__claim_date.month__claim_date.dayofweek_present,0.18930172966047407,0.14171486900306227,-0.0475868606574118,0.22656957485292392,0.04312693915094049
gender__marital_status__high_education_ind__living_status__accident_site__channel__claim_date.year__claim_date.dayofweek__state_present,0.19108172261783654,0.14220789952074037,-0.048873823097096175,0.22031346185899214,0.04307024464322091
gender__marital_status__high_education_ind__living_status__channel__policy_report_filed_ind__vehicle_category__vehicle_color__claim_date.year__state_present,0.17668957617411227,0.13250930356193513,-0.044180272612177135,0.24328951608422683,0.04299438857714318
gender__marital_status__high_education_ind__channel__claim_date.month__claim_date.dayofweek__state_present,0.18980725253185235,0.1419430880619633,-0.04786416446988906,0.22444801254390676,0.0429720663493651
marital_status__high_education_ind__accident_site__channel__policy_report_filed_ind__vehicle_category__claim_date.month__state_present,0.18458390177353343,0.1401124648547329,-0.04447143691880054,0.2414056953781383,0.042942632615392225
gender__marital_status__high_education_ind__address_change_ind__living_status__accident_site__channel__policy_report_filed_ind__claim_date.year__claim_date.month_present,0.18383035122597746,0.13974175035868006,-0.044088600867297406,0.24347949886104792,0.04293868177861734
marital_status__high_education_ind__policy_report_filed_ind__vehicle_category__vehicle_color__claim_date.month__state_present,0.18742442563482467,0.14125087842586087,-0.0461735472089638,0.23247138421270316,0.04293611373471364
gender__marital_status__high_education_ind__accident_site__channel__vehicle_category__claim_date.year__claim_date.dayofweek__state_present,0.1816856934661161,0.13843948392381733,-0.04324620954229877,0.24820281373656558,0.042935323567358664
marital_status__high_education_ind__living_status__vehicle_category__vehicle_color__claim_date.year__claim_date.dayofweek__state_present,0.18255168935955624,0.1390544298768375,-0.043497259482718736,0.2464932496249791,0.04288712335870511
gender__marital_status__high_education_ind__address_change_ind__channel__vehicle_category__claim_date.month__state_present,0.19558053886412097,0.14321314539366092,-0.052367393470460044,0.20447654190664918,0.04283161410201804
marital_status__high_education_ind__living_status__policy_report_filed_ind__vehicle_category__vehicle_color__claim_date.year__claim_date.month_present,0.19550909794812235,0.14321333956677576,-0.05229575838134659,0.2046423690205011,0.04280771153952997
gender__marital_status__high_education_ind__living_status__accident_site__vehicle_category__vehicle_color__state_present,0.2308273517189271,0.1457044225884192,-0.0851229291305079,0.12543718786846184,0.042710323413029126
gender__marital_status__high_education_ind__accident_site__policy_report_filed_ind__vehicle_category__claim_date.year__claim_date.month__state_present,0.17728174603174604,0.13396464646464645,-0.04331709956709959,0.246413689649425,0.04269570531696208
gender__marital_status__high_education_ind__living_status__accident_site__channel__policy_report_filed_ind__vehicle_category__claim_date.year__claim_date.month_present,0.17703536788478494,0.13358141922237907,-0.04345394866240587,0.2455171923131532,0.042674765882055155
gender__marital_status__high_education_ind__address_change_ind__living_status__policy_report_filed_ind__vehicle_category__vehicle_color__claim_date.year__state_present,0.1807511737089202,0.1379746835443038,-0.042776490164616376,0.24930273904105782,0.042657184658406934
marital_status__high_education_ind__accident_site__vehicle_color__claim_date.year__claim_date.month__claim_date.dayofweek_present,0.1803203134001613,0.13764617530307907,-0.04267413809708223,0.2496958442135675,0.04262221975294924
gender__marital_status__high_education_ind__living_status__policy_report_filed_ind__vehicle_color__claim_date.year__claim_date.dayofweek__state_present,0.17758899676375406,0.1346153846153846,-0.04297361214836945,0.2475799766653703,0.04255762357167993
marital_status__high_education_ind__living_status__accident_site__channel__vehicle_category__vehicle_color__claim_date.year__claim_date.dayofweek_present,0.17677844543516186,0.13329862015100236,-0.0434798252841595,0.24465209795605938,0.04254972189813015
gender__marital_status__high_education_ind__living_status__policy_report_filed_ind__vehicle_category__claim_date.month__state_present,0.21662083715245953,0.14524343043389693,-0.0713774067185626,0.1487782376798711,0.042477619126988546
marital_status__high_education_ind__policy_report_filed_ind__vehicle_category__claim_date.month__claim_date.dayofweek__state_present,0.18701024713682943,0.14141147483280536,-0.045598772304024066,0.2327644869159398,0.04245509935737171
gender__marital_status__high_education_ind__living_status__channel__vehicle_category__vehicle_color__claim_date.year__claim_date.dayofweek_present,0.18179572681239967,0.13894779359789963,-0.042847933214500034,0.24749705539196626,0.042418949200881545
marital_status__high_education_ind__vehicle_category__claim_date.year__claim_date.month__claim_date.dayofweek__state_present,0.1865085248332098,0.14127054642381165,-0.04523797840939814,0.23431849608928892,0.04240038026803958
gender__marital_status__high_education_ind__claim_date.year__claim_date.month__claim_date.dayofweek__state_present,0.2038765254845657,0.14441791476738297,-0.059458610717182725,0.17827520973387406,0.04239998518436209
gender__marital_status__high_education_ind__address_change_ind__accident_site__vehicle_category__vehicle_color__claim_date.year__state_present,0.18804755944931165,0.1417987594762233,-0.04624879997308834,0.2290199332061658,0.042367588322808056
gender__marital_status__high_education_ind__address_change_ind__living_status__accident_site__policy_report_filed_ind__vehicle_color__claim_date.year__state_present,0.18158410985777343,0.13886631450629824,-0.042717795351475185,0.2478151996098549,0.04234447592767502
marital_status__high_education_ind__accident_site__vehicle_color__claim_date.month__claim_date.dayofweek_present,0.20311027332704995,0.14437336435010178,-0.058736908976948166,0.18019662820773996,0.04233677179596397
marital_status__high_education_ind__accident_site__policy_report_filed_ind__vehicle_color__claim_date.year__claim_date.dayofweek__state_present,0.18394377618597108,0.14026978586925762,-0.04367399031671346,0.24210233593224323,0.042294300300634
gender__marital_status__high_education_ind__accident_site__policy_report_filed_ind__vehicle_category__claim_date.year__claim_date.dayofweek__state_present,0.18846337200063562,0.14196634492184163,-0.046497027078793995,0.22739581519960989,0.04229291750776278
