feature,fraud_rate_at_0,fraud_rate_at_1,difference,variance,info
marital_status__high_education_ind__living_status__vehicle_color__claim_date.year__claim_date.month__claim_date.dayofweek__state_present,0.1750987053530438,0.13236742157828105,-0.04273128377476276,0.23897660672506493,0.040847108789994514
marital_status__high_education_ind__accident_site__vehicle_category__vehicle_color__claim_date.year__claim_date.month__state_present,0.1805606561390623,0.13966025836639204,-0.040900397772670266,0.24788241013389634,0.0405539567012982
marital_status__high_education_ind__living_status__accident_site__claim_date.year__claim_date.month__claim_date.dayofweek__state_present,0.1889058007779469,0.14321171506577315,-0.04569408571217373,0.2206000055558642,0.040320462247902644
gender__marital_status__high_education_ind__living_status__accident_site__channel__vehicle_category__claim_date.month__state_present,0.1852688657930411,0.1424170407534548,-0.042851825039586317,0.23280823934663045,0.03990503176102377
gender__marital_status__high_education_ind__living_status__accident_site__vehicle_color__claim_date.year__claim_date.month__state_present,0.17665193710821087,0.13653404281049702,-0.04011789429771384,0.24836453568408118,0.039855448759498986
gender__marital_status__high_education_ind__policy_report_filed_ind__vehicle_category__vehicle_color__claim_date.month__state_present,0.1878197722396435,0.14320408675990284,-0.04461568547974065,0.22331647745862424,0.03985367088295029
gender__marital_status__high_education_ind__vehicle_category__vehicle_color__claim_date.year__claim_date.month__state_present,0.18731659602217152,0.14318220124726108,-0.044134394774910435,0.22466076510423416,0.03966106759017477
gender__marital_status__high_education_ind__accident_site__vehicle_category__claim_date.month__claim_date.dayofweek__state_present,0.18010060115323273,0.14011574779165398,-0.039984853361578754,0.24778907161508973,0.0396312387725244
gender__marital_status__high_education_ind__living_status__accident_site__vehicle_color__claim_date.month__state_present,0.18795099848967947,0.14350967527613986,-0.04444132321353961,0.22147007858461273,0.03936969337802716
gender__marital_status__high_education_ind__living_status__channel__vehicle_color__claim_date.month__claim_date.dayofweek_present,0.18236336377265913,0.1416111788427272,-0.040752184929931934,0.24147770863813423,0.039362976955509874
gender__marital_status__high_education_ind__address_change_ind__living_status__vehicle_color__claim_date.year__claim_date.month__state_present,0.18075988230779072,0.1409211430816066,-0.03983873922618411,0.2456942391861277,0.039152594897247386
marital_status__high_education_ind__accident_site__vehicle_category__vehicle_color__claim_date.month__state_present,0.19716437749224636,0.14518760195758565,-0.05197677553466071,0.1878987227685489,0.03906547894636123
gender__marital_status__high_education_ind__living_status__accident_site__channel__policy_report_filed_ind__vehicle_category__vehicle_color__state_present,0.18244931963343516,0.14206334506390073,-0.04038597456953444,0.240035545184609,0.038776277694439816
gender__marital_status__high_education_ind__accident_site__channel__policy_report_filed_ind__vehicle_category__vehicle_color__state_present,0.20004814636494944,0.14567384082045357,-0.05437430554449588,0.17752925779827272,0.038612120426443436
marital_status__high_education_ind__address_change_ind__accident_site__policy_report_filed_ind__vehicle_color__claim_date.year__claim_date.dayofweek__state_present,0.18387239698715108,0.14275536557128862,-0.041117031415862454,0.23467834324129122,0.038597107246698896
marital_status__high_education_ind__living_status__vehicle_color__claim_date.month__claim_date.dayofweek__state_present,0.18268959684240202,0.14230698697964422,-0.040382609862757796,0.23880080992153885,0.038573599767888336
gender__marital_status__high_education_ind__living_status__accident_site__channel__policy_report_filed_ind__claim_date.year__claim_date.month__state_present,0.18002512562814071,0.1409362549800797,-0.03908887064806102,0.2466754325857609,0.03856905630559722
gender__marital_status__high_education_ind__address_change_ind__living_status__accident_site__channel__vehicle_color__claim_date.year__state_present,0.19009937430990062,0.14443737068279483,-0.04566200362710579,0.21076369674858483,0.038495570741584426
marital_status__high_education_ind__living_status__accident_site__channel__policy_report_filed_ind__vehicle_category__vehicle_color__claim_date.year__state_present,0.18158394358557092,0.14201016374929418,-0.039573779836276746,0.2418533251847324,0.038284200974128185
marital_status__high_education_ind__address_change_ind__living_status__accident_site__vehicle_color__claim_date.year__claim_date.month__state_present,0.17588973462250565,0.13747281952162357,-0.038416915100882076,0.24840489903760088,0.03817179966788279
marital_status__high_education_ind__address_change_ind__living_status__accident_site__policy_report_filed_ind__vehicle_category__vehicle_color__claim_date.year__state_present,0.1873198847262248,0.14403768283612925,-0.043282201890095545,0.22033260798439422,0.03814592168700731
gender__marital_status__high_education_ind__vehicle_category__claim_date.month__claim_date.dayofweek__state_present,0.21829011913104415,0.14690347286412253,-0.07138664626692162,0.13342310375267757,0.03809851164570871
address_change_ind__witness_present_ind__policy_report_filed_ind__vehicle_color__claim_date.month__claim_date.dayofweek__state_present,0.13439888811674774,0.17408607126330403,0.03968718314655628,0.23995769826718774,0.03809298047422388
witness_present_ind__channel__vehicle_color__claim_date.month__claim_date.dayofweek__state_present,0.12547819433817903,0.17162543062950203,0.046147236291323,0.2060979190201925,0.03804339747269911
marital_status__high_education_ind__living_status__channel__vehicle_category__vehicle_color__claim_date.month__claim_date.dayofweek_present,0.1762719020477095,0.13816561107201503,-0.038106290975694485,0.24932040668926062,0.0380027038539178
gender__marital_status__high_education_ind__vehicle_color__claim_date.month__claim_date.dayofweek__state_present,0.18216238956668068,0.14251541080136168,-0.039646978765319,0.23923192955164174,0.03793929292368092
gender__marital_status__high_education_ind__accident_site__channel__policy_report_filed_ind__vehicle_category__claim_date.month__state_present,0.18365514144589135,0.143210530965633,-0.04044461048025835,0.2334149397188733,0.03776150526881126
gender__marital_status__high_education_ind__accident_site__policy_report_filed_ind__vehicle_category__claim_date.year__claim_date.month__state_present,0.19146436961628818,0.14505119453924914,-0.04641317507703904,0.20325924279743937,0.03773562728793576
gender__marital_status__high_education_ind__living_status__accident_site__channel__policy_report_filed_ind__vehicle_color__claim_date.year__state_present,0.1901448185066767,0.1448395490026019,-0.04530526950407479,0.20814585686859147,0.03772041656635245
gender__marital_status__high_education_ind__living_status__vehicle_category__vehicle_color__claim_date.year__claim_date.month__state_present,0.17499752548747896,0.13676079523869825,-0.038236730248780715,0.24625871499033888,0.03766451222598784
gender__marital_status__high_education_ind__living_status__policy_report_filed_ind__vehicle_category__vehicle_color__claim_date.year__claim_date.month_present,0.19300411522633745,0.14535768645357686,-0.047646428772760596,0.19711095060836714,0.037566531473970786
gender__marital_status__high_education_ind__living_status__accident_site__vehicle_category__vehicle_color__claim_date.year__claim_date.dayofweek_present,0.19936631732878382,0.1460746923796503,-0.05329162494913353,0.17599555222203703,0.037516355846929764
gender__marital_status__high_education_ind__living_status__accident_site__policy_report_filed_ind__vehicle_category__claim_date.month__state_present,0.191164972634871,0.14514126047811238,-0.04602371215675863,0.20345125346469867,0.03745432770956413
gender__marital_status__high_education_ind__vehicle_category__vehicle_color__claim_date.month__claim_date.dayofweek_present,0.19761459307764265,0.14594870300204021,-0.05166589007560243,0.18113297652338708,0.03743358581649597
gender__marital_status__high_education_ind__living_status__accident_site__vehicle_category__claim_date.year__claim_date.month__state_present,0.19085448556481302,0.14510475893761196,-0.04574972662720106,0.20452395194794773,0.037427659561333655
gender__marital_status__high_education_ind__living_status__channel__vehicle_category__claim_date.year__claim_date.month__claim_date.dayofweek_present,0.18453125,0.14370689655172414,-0.04082435344827587,0.22914853294318824,0.03741936280410641
marital_status__high_education_ind__vehicle_color__claim_date.year__claim_date.month__claim_date.dayofweek__state_present,0.18227305218012865,0.14293502953203088,-0.03933802264809777,0.23760571574964043,0.03738775610990735
gender__marital_status__high_education_ind__accident_site__channel__vehicle_category__vehicle_color__claim_date.year__state_present,0.1970887245841035,0.14591866588648333,-0.051170058697620174,0.18264106030581942,0.03738301510577746
gender__marital_status__high_education_ind__living_status__vehicle_category__vehicle_color__claim_date.month__state_present,0.1853705796867431,0.14398238333192173,-0.041388196354821355,0.22569386879518005,0.0373642486310968
gender__marital_status__high_education_ind__living_status__accident_site__claim_date.month__claim_date.dayofweek__state_present,0.18608521970705727,0.1442628418945964,-0.04182237781246087,0.22238252742436312,0.03720226432332662
gender__marital_status__high_education_ind__living_status__accident_site__vehicle_category__vehicle_color__claim_date.dayofweek__state_present,0.17688520921906467,0.13981461046126684,-0.037070598757797835,0.2500020248038471,0.03707089900056175
gender__marital_status__high_education_ind__living_status__channel__vehicle_category__vehicle_color__claim_date.year__claim_date.month_present,0.18344995436568298,0.1437073341501838,-0.03974262021549918,0.23184783105234247,0.036856961189201856
gender__marital_status__high_education_ind__address_change_ind__living_status__accident_site__vehicle_category__vehicle_color__claim_date.year__state_present,0.18625954198473282,0.14456836018174307,-0.04169118180298975,0.2202559864436913,0.03673092949608312
gender__marital_status__high_education_ind__living_status__accident_site__policy_report_filed_ind__vehicle_category__claim_date.year__claim_date.dayofweek__state_present,0.18671268334771354,0.14469479721425646,-0.04201788613345708,0.21830834737732344,0.03669142112833428
gender__marital_status__high_education_ind__accident_site__vehicle_color__claim_date.year__claim_date.month__state_present,0.18619637103612005,0.14459224985540775,-0.0416041211807123,0.22029430956040763,0.03666060460149019
gender__marital_status__high_education_ind__living_status__policy_report_filed_ind__vehicle_color__claim_date.month__claim_date.dayofweek_present,0.187127323746054,0.14482029598308668,-0.042307027762967325,0.2164416418196072,0.03662801019809741
gender__marital_status__high_education_ind__living_status__accident_site__policy_report_filed_ind__vehicle_color__claim_date.year__claim_date.month_present,0.1935483870967742,0.14591760299625467,-0.04763078410051952,0.191607867103728,0.03650573179991482
marital_status__high_education_ind__living_status__accident_site__channel__vehicle_color__claim_date.month__state_present,0.18044095766265386,0.14273592910342228,-0.03770502855923158,0.24204292522424076,0.0365049416325598
gender__marital_status__high_education_ind__living_status__vehicle_color__claim_date.year__claim_date.month__state_present,0.1979670861568248,0.1463801557542544,-0.0515869304025704,0.17686962855961139,0.0364966448753326
marital_status__high_education_ind__living_status__accident_site__policy_report_filed_ind__claim_date.month__claim_date.dayofweek__state_present,0.18612952575216726,0.14467277378889165,-0.04145675196327561,0.22002552919606647,0.036486175157879136
gender__marital_status__high_education_ind__channel__claim_date.year__claim_date.month__claim_date.dayofweek__state_present,0.1873117136275031,0.14493809176984704,-0.04237362185765606,0.21522970720595588,0.036480248902716825
gender__marital_status__high_education_ind__accident_site__vehicle_category__vehicle_color__claim_date.month__state_present,0.17824441460139176,0.1415027016005709,-0.03674171300082085,0.24799377434548842,0.03644686433196906
marital_status__high_education_ind__living_status__channel__vehicle_color__claim_date.year__claim_date.month__claim_date.dayofweek_present,0.1804144656643641,0.14278986531035132,-0.03762460035401277,0.24194341352297352,0.03641209696835011
marital_status__high_education_ind__living_status__accident_site__channel__policy_report_filed_ind__claim_date.year__claim_date.month__state_present,0.19373776908023482,0.14603387806880083,-0.04770389101143399,0.19023031835101947,0.0362989054947497
marital_status__high_education_ind__living_status__channel__vehicle_color__claim_date.year__claim_date.month__state_present,0.1874887972754974,0.14507688591900814,-0.04241191135648925,0.2138907686229482,0.03628606527523133
marital_status__high_education_ind__accident_site__policy_report_filed_ind__vehicle_color__claim_date.year__claim_date.month__state_present,0.18597924110940955,0.1447661469933185,-0.04121309411609106,0.21990996722040107,0.03625268070448356
gender__marital_status__high_education_ind__address_change_ind__living_status__accident_site__channel__policy_report_filed_ind__vehicle_category__claim_date.month_present,0.18870394613802133,0.14534102584367345,-0.04336292029434788,0.20882515386657283,0.036221074010284515
gender__marital_status__high_education_ind__address_change_ind__living_status__vehicle_category__vehicle_color__claim_date.year__claim_date.month_present,0.19092551696446497,0.1457101159843306,-0.04521540098013438,0.20015815384805333,0.036200924742732635
gender__marital_status__high_education_ind__living_status__channel__policy_report_filed_ind__vehicle_category__claim_date.month__state_present,0.1917610710607621,0.14583491821985545,-0.04592615284090665,0.19698308856664878,0.03618670173034305
gender__marital_status__high_education_ind__living_status__accident_site__vehicle_category__vehicle_color__claim_date.year__state_present,0.21588089330024815,0.14750642334804664,-0.0683744699522015,0.1321677099345025,0.0361475884462717
marital_status__high_education_ind__living_status__policy_report_filed_ind__vehicle_category__vehicle_color__claim_date.year__claim_date.dayofweek__state_present,0.1815186246418338,0.14346642468239565,-0.03805219995943815,0.23741936280410644,0.036137316270657
gender__marital_status__high_education_ind__vehicle_category__vehicle_color__claim_date.month__state_present,0.2163031819806936,0.14753667039400117,-0.06876651158669242,0.1312504737917539,0.036102548907038054
gender__marital_status__high_education_ind__living_status__vehicle_category__vehicle_color__claim_date.year__claim_date.dayofweek__state_present,0.18092428711897737,0.14336917562724014,-0.037555111491737236,0.23909303294627482,0.03591666203677982
gender__marital_status__high_education_ind__living_status__policy_report_filed_ind__vehicle_color__claim_date.year__claim_date.dayofweek__state_present,0.19132757912042744,0.14595705801735953,-0.04537052110306791,0.19726418134340792,0.03579991481008202
gender__marital_status__high_education_ind__living_status__accident_site__channel__policy_report_filed_ind__vehicle_category__claim_date.month__state_present,0.17430917100520624,0.13816774837743384,-0.036141422627772396,0.24700093215055155,0.03570786031322727
gender__marital_status__high_education_ind__address_change_ind__living_status__accident_site__channel__policy_report_filed_ind__vehicle_color__claim_date.year__state_present,0.17672165186295996,0.14103525881470366,-0.0356863930482563,0.24967571963874535,0.03564010346253804
gender__marital_status__high_education_ind__living_status__vehicle_category__claim_date.month__claim_date.dayofweek__state_present,0.18387303622956075,0.14461826220030607,-0.039254774029254674,0.22646738399046862,0.03555970393416917
gender__marital_status__high_education_ind__living_status__channel__claim_date.month__claim_date.dayofweek__state_present,0.1864736005650715,0.14525411364189025,-0.04121948692318125,0.21564294003987883,0.03555476538820058
marital_status__high_education_ind__channel__vehicle_category__claim_date.month__claim_date.dayofweek__state_present,0.19494252873563217,0.14652014652014653,-0.04842238221548564,0.18327407078171012,0.03549826842231975
gender__marital_status__high_education_ind__address_change_ind__living_status__channel__vehicle_category__vehicle_color__claim_date.year__claim_date.dayofweek_present,0.18045112781954886,0.143464596043631,-0.036986531775917875,0.23981232290682808,0.0354793044058003
gender__address_change_ind__witness_present_ind__vehicle_color__claim_date.month__claim_date.dayofweek__state_present,0.13653086251532906,0.173154488321921,0.03662362580659195,0.2414982282966338,0.03537816298436333
marital_status__high_education_ind__living_status__accident_site__channel__vehicle_category__claim_date.year__claim_date.month__claim_date.dayofweek_present,0.17737665463297234,0.1417956656346749,-0.035580988998297425,0.24854436357575416,0.035373817063910976
marital_status__high_education_ind__address_change_ind__living_status__accident_site__channel__policy_report_filed_ind__claim_date.year__claim_date.month__state_present,0.17848504137492044,0.142533267619517,-0.03595177375540343,0.2459672913927316,0.035371841645523504
gender__marital_status__high_education_ind__living_status__claim_date.year__claim_date.month__claim_date.dayofweek__state_present,0.1968886728245017,0.14676652743770705,-0.05012214538679466,0.1763277095641116,0.035351692377971616
gender__marital_status__high_education_ind__living_status__policy_report_filed_ind__vehicle_color__claim_date.year__claim_date.month__state_present,0.17866323907455012,0.1426614481409002,-0.03600179093364991,0.24541980727324353,0.03534221036971187
gender__marital_status__high_education_ind__accident_site__policy_report_filed_ind__vehicle_color__claim_date.year__claim_date.dayofweek__state_present,0.18139399241761447,0.1439597917788548,-0.037434200638759685,0.2358521028946052,0.03531573976332018
gender__marital_status__high_education_ind__address_change_ind__accident_site__channel__vehicle_category__claim_date.month__state_present,0.182188679245283,0.14426373626373626,-0.03792494298154675,0.2326035860016914,0.03528591094566981
gender__marital_status__high_education_ind__living_status__accident_site__claim_date.year__claim_date.month__claim_date.dayofweek__state_present,0.17482225010455876,0.13940256045519203,-0.03541968964936673,0.24903205733651876,0.035282552734411186
gender__marital_status__high_education_ind__living_status__channel__vehicle_color__claim_date.month__state_present,0.1865805525654826,0.14550136809914696,-0.04107918446633563,0.21378509917217625,0.03512847010019074
marital_status__high_education_ind__living_status__channel__policy_report_filed_ind__vehicle_category__claim_date.year__claim_date.month__claim_date.dayofweek_present,0.1833359834631897,0.1447357185552045,-0.03860026490798518,0.2273289225944652,0.03509982653357286
marital_status__high_education_ind__accident_site__vehicle_category__vehicle_color__claim_date.month__claim_date.dayofweek_present,0.1837593011970236,0.144863767134879,-0.038895534062144604,0.22550288596280044,0.035084220728312056
gender__marital_status__high_education_ind__address_change_ind__living_status__channel__vehicle_category__claim_date.month__state_present,0.19073120494335735,0.14621529098516547,-0.04451591395819188,0.19698308856664878,0.03507552888740731
gender__marital_status__high_education_ind__living_status__policy_report_filed_ind__vehicle_category__claim_date.year__claim_date.month__claim_date.dayofweek_present,0.19073120494335735,0.14621529098516547,-0.04451591395819188,0.19698308856664876,0.0350755288874073
gender__address_change_ind__witness_present_ind__policy_report_filed_ind__vehicle_color__claim_date.year__claim_date.month__claim_date.dayofweek_present,0.1310487342862063,0.17116378249815467,0.04011504821194836,0.2185453235056268,0.03506782475569628
gender__marital_status__high_education_ind__address_change_ind__living_status__accident_site__channel__policy_report_filed_ind__vehicle_category__claim_date.year__claim_date.month_present,0.17609065155807366,0.14103542234332425,-0.035055229214749406,0.2499193628041065,0.03504392219320828
gender__marital_status__high_education_ind__vehicle_category__vehicle_color__claim_date.year__claim_date.month__claim_date.dayofweek_present,0.17786364202916616,0.14242758344191642,-0.03543605858724974,0.24706764881999616,0.035020414714397714
marital_status__high_education_ind__address_change_ind__living_status__accident_site__channel__policy_report_filed_ind__vehicle_category__claim_date.year__claim_date.month_present,0.18739573679332716,0.14573581911939706,-0.0416599176739301,0.20990047286577646,0.03497774567722898
gender__marital_status__high_education_ind__address_change_ind__accident_site__channel__policy_report_filed_ind__vehicle_color__claim_date.year__state_present,0.18700823421774931,0.14567211806940566,-0.04133611614834365,0.21144315116271892,0.03496095462093573
marital_status__high_education_ind__living_status__accident_site__vehicle_category__vehicle_color__claim_date.month__state_present,0.17750245338567222,0.14226238830219334,-0.03524006508347888,0.24779430956040766,0.03492915038489791
marital_status__high_education_ind__address_change_ind__channel__vehicle_category__claim_date.month__claim_date.dayofweek__state_present,0.17848852205313387,0.1428850283037283,-0.03560349374940558,0.24522190738991673,0.03492302658789686
gender__marital_status__high_education_ind__accident_site__channel__vehicle_category__vehicle_color__claim_date.year__claim_date.month_present,0.17694050315965185,0.14189118901487568,-0.03504931414477616,0.2488540443604891,0.03488865430795538
gender__marital_status__high_education_ind__address_change_ind__living_status__accident_site__policy_report_filed_ind__vehicle_category__vehicle_color__state_present,0.18557239937271303,0.14542043878965827,-0.04015196058305476,0.2171907050391689,0.03488253051095433
gender__marital_status__high_education_ind__accident_site__policy_report_filed_ind__vehicle_category__vehicle_color__claim_date.year__claim_date.month_present,0.18097312999273785,0.14412955465587043,-0.03684357533686741,0.23620687260403356,0.03481082282349021
gender__marital_status__high_education_ind__living_status__accident_site__policy_report_filed_ind__vehicle_category__vehicle_color__claim_date.month_present,0.1810231744643638,0.14417811293652932,-0.03684506152783448,0.23589174398577697,0.03476578328425653
gender__marital_status__high_education_ind__address_change_ind__accident_site__vehicle_category__claim_date.year__claim_date.month__state_present,0.18887147335423196,0.14609181141439206,-0.0427796619398399,0.2031630893074307,0.03476499311690155
gender__marital_status__high_education_ind__address_change_ind__accident_site__vehicle_category__vehicle_color__claim_date.year__claim_date.month_present,0.18111273792093704,0.1442256042972247,-0.03688713362371235,0.23547944021581454,0.03474464630751094
marital_status__high_education_ind__living_status__channel__policy_report_filed_ind__vehicle_color__claim_date.month__claim_date.dayofweek_present,0.17992213570634039,0.14378238341968913,-0.036139752286651255,0.23992424270484164,0.03468321079566149
marital_status__high_education_ind__accident_site__vehicle_category__vehicle_color__claim_date.year__claim_date.dayofweek__state_present,0.18825794032723772,0.14603670441233893,-0.04222123591489879,0.2053261446623578,0.034676494373144184
marital_status__high_education_ind__living_status__accident_site__policy_report_filed_ind__vehicle_color__claim_date.month__claim_date.dayofweek_present,0.17859942513718316,0.14314710999420066,-0.0354523151429825,0.24442186294300303,0.034661283651560876
gender__marital_status__high_education_ind__living_status__policy_report_filed_ind__vehicle_color__claim_date.year__claim_date.month__claim_date.dayofweek_present,0.17460818344377826,0.13987990109501944,-0.03472828234875883,0.24922048447135958,0.03461999740726336
gender__marital_status__high_education_ind__address_change_ind__living_status__channel__policy_report_filed_ind__vehicle_category__claim_date.month__state_present,0.17698795180722893,0.14216494845360825,-0.03482300335362068,0.24850145995765194,0.03461426869393979
marital_status__high_education_ind__address_change_ind__living_status__channel__claim_date.month__claim_date.dayofweek__state_present,0.18593054318788957,0.14566007266855066,-0.04027047051933891,0.21464703285985023,0.03457574803538468
gender__marital_status__high_education_ind__living_status__accident_site__channel__vehicle_category__vehicle_color__claim_date.year__claim_date.dayofweek_present,0.17531325566058475,0.14075488654235002,-0.03455836911823473,0.24998424603836014,0.034556191393349034
marital_status__high_education_ind__living_status__accident_site__channel__vehicle_color__claim_date.year__claim_date.month__state_present,0.17241064082640095,0.13624132559127602,-0.03616931523512493,0.2384091677932724,0.03449238537943465
marital_status__high_education_ind__living_status__accident_site__vehicle_category__vehicle_color__claim_date.year__claim_date.dayofweek__state_present,0.17535911602209944,0.14089385474860336,-0.034465261273496084,0.2500061731824607,0.034466112314881676
marital_status__high_education_ind__living_status__accident_site__channel__vehicle_category__vehicle_color__claim_date.year__claim_date.month_present,0.17671641791044776,0.14212987012987013,-0.034586547780577626,0.24880818996117068,0.03442166540116426
marital_status__high_education_ind__living_status__accident_site__policy_report_filed_ind__vehicle_color__claim_date.year__claim_date.dayofweek__state_present,0.18129003426187992,0.14450252502879418,-0.03678750923308574,0.23386987857350106,0.034413961269453244
gender__marital_status__high_education_ind__living_status__accident_site__channel__vehicle_category__vehicle_color__claim_date.month_present,0.17662461318733635,0.14211294019587414,-0.03451167299146221,0.24891011229018886,0.03436121759850855
gender__marital_status__high_education_ind__policy_report_filed_ind__vehicle_category__vehicle_color__claim_date.year__claim_date.dayofweek__state_present,0.18011629556091335,0.14412275093615856,-0.03599354462475479,0.2382891611262354,0.03430748621837015
gender__marital_status__high_education_ind__address_change_ind__vehicle_category__vehicle_color__claim_date.month__state_present,0.18332790621947248,0.14521841794569068,-0.0381094882737818,0.2248021062898556,0.03426837293429881
gender__marital_status__high_education_ind__address_change_ind__living_status__accident_site__policy_report_filed_ind__vehicle_color__claim_date.year__state_present,0.19764464925755248,0.1472967220093657,-0.05034792724818679,0.1699204400244458,0.03422056780932274
marital_status__high_education_ind__living_status__accident_site__channel__policy_report_filed_ind__vehicle_category__claim_date.month__state_present,0.18202907516238787,0.1448760187272412,-0.03715305643514666,0.23019440586205409,0.0342097030081918
gender__marital_status__high_education_ind__address_change_ind__living_status__accident_site__policy_report_filed_ind__vehicle_category__claim_date.year__claim_date.month_present,0.19711902956785443,0.14726198105817845,-0.04985704850967598,0.17151616756486476,0.034205159545900705
gender__marital_status__high_education_ind__living_status__accident_site__policy_report_filed_ind__vehicle_category__claim_date.month__claim_date.dayofweek_present,0.18106262986049274,0.14455691706624046,-0.03650571279425227,0.23422090116117558,0.0342016037928033
gender__marital_status__high_education_ind__accident_site__claim_date.year__claim_date.month__claim_date.dayofweek__state_present,0.1842818428184282,0.1455026455026455,-0.03877919731578269,0.22042824601366748,0.0341921217845436
marital_status__high_education_ind__living_status__accident_site__policy_report_filed_ind__vehicle_category__vehicle_color__claim_date.year__state_present,0.21259285461620092,0.14809200553614973,-0.06450084908005119,0.13239646338376823,0.03415873721379583
gender__marital_status__high_education_ind__address_change_ind__living_status__accident_site__channel__vehicle_category__claim_date.dayofweek__state_present,0.17900148829657692,0.14374587614289755,-0.035255612153679367,0.24202307226944703,0.034130686272694145
gender__marital_status__high_education_ind__vehicle_category__claim_date.year__claim_date.month__claim_date.dayofweek__state_present,0.18332241153342071,0.1453429724277068,-0.037979439105713914,0.22412721694415116,0.03404890395145408
marital_status__high_education_ind__policy_report_filed_ind__vehicle_category__vehicle_color__claim_date.year__claim_date.month__state_present,0.18353174603174602,0.14541499330655958,-0.03811675272518644,0.22311639535529756,0.034017889882771254
gender__marital_status__high_education_ind__living_status__accident_site__policy_report_filed_ind__vehicle_category__vehicle_color__state_present,0.21389596216806112,0.14818700413087665,-0.06570895803718446,0.12940533424696435,0.03401235871128644
marital_status__high_education_ind__living_status__accident_site__vehicle_category__vehicle_color__claim_date.dayofweek__state_present,0.1869597895527997,0.1461587001104275,-0.04080108944237221,0.20825945885882546,0.03398885123247589
marital_status__high_education_ind__address_change_ind__accident_site__channel__vehicle_category__claim_date.year__claim_date.month__state_present,0.18134950720242607,0.14484875054800525,-0.03650075665442082,0.23216096881925535,0.033896204110104876
gender__marital_status__high_education_ind__address_change_ind__channel__vehicle_category__vehicle_color__claim_date.year__claim_date.month_present,0.18173403270595495,0.14499044973085606,-0.03674358297509889,0.23044390120438793,0.03386933842003567
gender__marital_status__high_education_ind__accident_site__witness_present_ind__policy_report_filed_ind__vehicle_category__claim_date.year__claim_date.month__state_present,0.1773343373493976,0.14304226475279108,-0.03429207259660652,0.24672659592199558,0.0338430653554827
gender__marital_status__high_education_ind__living_status__accident_site__channel__vehicle_category__vehicle_color__claim_date.year__state_present,0.1786673831273509,0.14380447139067828,-0.03486291173667261,0.24254083251538663,0.03382271854609207
marital_status__high_education_ind__living_status__accident_site__policy_report_filed_ind__vehicle_category__vehicle_color__claim_date.year__claim_date.month_present,0.1807033096926714,0.14467592592592593,-0.03602738376674547,0.2346370353908551,0.0338134340796711
gender__marital_status__high_education_ind__living_status__accident_site__vehicle_category__claim_date.year__claim_date.month__claim_date.dayofweek_present,0.18038758560396329,0.14456316781898176,-0.03582441778498152,0.23591814051397908,0.03380652011531505
marital_status__high_education_ind__vehicle_category__vehicle_color__claim_date.month__claim_date.dayofweek__state_present,0.1744608157164211,0.14060690294185776,-0.033853912774563344,0.24960042224568027,0.03379980369279776
gender__marital_status__high_education_ind__living_status__policy_report_filed_ind__vehicle_category__vehicle_color__claim_date.year__claim_date.dayofweek__state_present,0.1721951667738675,0.1368554166081214,-0.035339750165746114,0.2390697970874925,0.03379466760499041
gender__marital_status__high_education_ind__living_status__accident_site__channel__policy_report_filed_ind__claim_date.month__state_present,0.19068972880632074,0.14680483592400692,-0.043884892882313814,0.19249066614811933,0.033789729059021785
